Country,Year,Group,food,Price_elasticity
DOM,SSP4_2040,fats_and_oils,seafood,-0.010673
DOM,SSP4_2040,fats_and_oils,Other,-0.0506184
DOM,SSP4_2040,fresh_dairy,cheese,0.000978432
DOM,SSP4_2040,fresh_dairy,eggs,-0.00706756
DOM,SSP4_2040,fresh_dairy,fats_and_oils,0.0141834
DOM,SSP4_2040,fresh_dairy,fresh_dairy,-1.87047
DOM,SSP4_2040,fresh_dairy,fruits_vegetables_pulses,-0.0488638
DOM,SSP4_2040,fresh_dairy,grains_flours,0.000652746
DOM,SSP4_2040,fresh_dairy,pork,-0.00150882
DOM,SSP4_2040,fresh_dairy,poultry,0.0110957
DOM,SSP4_2040,fresh_dairy,pres_other_dairy,-0.0643114
DOM,SSP4_2040,fresh_dairy,ruminants,-0.00906176
DOM,SSP4_2040,fresh_dairy,seafood,0.0076486
DOM,SSP4_2040,fresh_dairy,Other,-0.0274603
DOM,SSP4_2040,fruits_vegetables_pulses,cheese,0.00488129
DOM,SSP4_2040,fruits_vegetables_pulses,eggs,-0.00528321
DOM,SSP4_2040,fruits_vegetables_pulses,fats_and_oils,-0.0245071
DOM,SSP4_2040,fruits_vegetables_pulses,fresh_dairy,0.0448289
DOM,SSP4_2040,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.767048
DOM,SSP4_2040,fruits_vegetables_pulses,grains_flours,-0.061934
DOM,SSP4_2040,fruits_vegetables_pulses,pork,-0.0221501
DOM,SSP4_2040,fruits_vegetables_pulses,poultry,-0.0497427
DOM,SSP4_2040,fruits_vegetables_pulses,pres_other_dairy,-0.0142562
DOM,SSP4_2040,fruits_vegetables_pulses,ruminants,-0.0169728
DOM,SSP4_2040,fruits_vegetables_pulses,seafood,0.0273831
DOM,SSP4_2040,fruits_vegetables_pulses,Other,-0.056406
DOM,SSP4_2040,grains_flours,cheese,0.110427
DOM,SSP4_2040,grains_flours,eggs,0.00241551
DOM,SSP4_2040,grains_flours,fats_and_oils,0.0236998
DOM,SSP4_2040,grains_flours,fresh_dairy,-0.00543332
DOM,SSP4_2040,grains_flours,fruits_vegetables_pulses,-0.0944386
DOM,SSP4_2040,grains_flours,grains_flours,-0.618793
DOM,SSP4_2040,grains_flours,pork,-0.00428211
DOM,SSP4_2040,grains_flours,poultry,-0.00853407
DOM,SSP4_2040,grains_flours,pres_other_dairy,-0.00817349
DOM,SSP4_2040,grains_flours,ruminants,-0.0192975
DOM,SSP4_2040,grains_flours,seafood,0.00533886
DOM,SSP4_2040,grains_flours,Other,-0.0476558
DOM,SSP4_2040,pork,cheese,-0.00781227
DOM,SSP4_2040,pork,eggs,0.00202514
DOM,SSP4_2040,pork,fats_and_oils,-0.00626421
DOM,SSP4_2040,pork,fresh_dairy,-0.00861295
DOM,SSP4_2040,pork,fruits_vegetables_pulses,-0.0274381
DOM,SSP4_2040,pork,grains_flours,-0.0257798
DOM,SSP4_2040,pork,pork,-0.824223
DOM,SSP4_2040,pork,poultry,0.020006
DOM,SSP4_2040,pork,pres_other_dairy,-0.0232603
DOM,SSP4_2040,pork,ruminants,-0.0819244
DOM,SSP4_2040,pork,seafood,-0.0159287
DOM,SSP4_2040,pork,Other,-0.0755444
DOM,SSP4_2040,poultry,cheese,-0.00801119
DOM,SSP4_2040,poultry,eggs,-0.0113547
DOM,SSP4_2040,poultry,fats_and_oils,-0.00262679
DOM,SSP4_2040,poultry,fresh_dairy,0.0143239
DOM,SSP4_2040,poultry,fruits_vegetables_pulses,-0.0303402
DOM,SSP4_2040,poultry,grains_flours,-0.026551
DOM,SSP4_2040,poultry,pork,0.0158566
DOM,SSP4_2040,poultry,poultry,-0.864183
DOM,SSP4_2040,poultry,pres_other_dairy,-0.0373578
DOM,SSP4_2040,poultry,ruminants,-0.0108133
DOM,SSP4_2040,poultry,seafood,0.0208029
DOM,SSP4_2040,poultry,Other,-0.0755444
DOM,SSP4_2040,pres_other_dairy,cheese,0.0174608
DOM,SSP4_2040,pres_other_dairy,eggs,-0.000688155
DOM,SSP4_2040,pres_other_dairy,fats_and_oils,-0.0205068
DOM,SSP4_2040,pres_other_dairy,fresh_dairy,-0.00613375
DOM,SSP4_2040,pres_other_dairy,fruits_vegetables_pulses,-0.0602652
DOM,SSP4_2040,pres_other_dairy,grains_flours,0.000878269
DOM,SSP4_2040,pres_other_dairy,pork,0.00204763
DOM,SSP4_2040,pres_other_dairy,poultry,0.00556812
DOM,SSP4_2040,pres_other_dairy,pres_other_dairy,-0.859968
DOM,SSP4_2040,pres_other_dairy,ruminants,-0.0241124
DOM,SSP4_2040,pres_other_dairy,seafood,-0.0113437
DOM,SSP4_2040,pres_other_dairy,Other,-0.0537993
DOM,SSP4_2040,ruminants,cheese,-0.0147192
DOM,SSP4_2040,ruminants,eggs,-0.0132978
DOM,SSP4_2040,ruminants,fats_and_oils,-0.0123232
DOM,SSP4_2040,ruminants,fresh_dairy,-0.0103381
DOM,SSP4_2040,ruminants,fruits_vegetables_pulses,-0.159789
DOM,SSP4_2040,ruminants,grains_flours,-0.0911846
DOM,SSP4_2040,ruminants,pork,-0.0682159
DOM,SSP4_2040,ruminants,poultry,0.000698768
DOM,SSP4_2040,ruminants,pres_other_dairy,-0.0174444
DOM,SSP4_2040,ruminants,ruminants,-0.855768
DOM,SSP4_2040,ruminants,seafood,-0.0191192
DOM,SSP4_2040,ruminants,Other,-0.0906754
DOM,SSP4_2040,seafood,cheese,0.00777795
DOM,SSP4_2040,seafood,eggs,-0.00388911
DOM,SSP4_2040,seafood,fats_and_oils,-0.0107533
DOM,SSP4_2040,seafood,fresh_dairy,-0.00399576
DOM,SSP4_2040,seafood,fruits_vegetables_pulses,-0.0726668
DOM,SSP4_2040,seafood,grains_flours,-0.0174795
DOM,SSP4_2040,seafood,pork,-0.0317248
DOM,SSP4_2040,seafood,poultry,0.0191879
DOM,SSP4_2040,seafood,pres_other_dairy,-0.0131095
DOM,SSP4_2040,seafood,ruminants,-0.0396868
DOM,SSP4_2040,seafood,seafood,-1.07957
DOM,SSP4_2040,seafood,Other,-0.0170646
DOM,SSP4_2040,Other,cheese,-0.0256383
DOM,SSP4_2040,Other,eggs,-0.00432159
DOM,SSP4_2040,Other,fats_and_oils,-0.00395223
DOM,SSP4_2040,Other,fresh_dairy,-0.00685626
DOM,SSP4_2040,Other,fruits_vegetables_pulses,-0.0274558
DOM,SSP4_2040,Other,grains_flours,-0.0066845
DOM,SSP4_2040,Other,pork,-0.0183029
DOM,SSP4_2040,Other,poultry,-0.00532208
DOM,SSP4_2040,Other,pres_other_dairy,-0.0177197
DOM,SSP4_2040,Other,ruminants,-0.0477725
DOM,SSP4_2040,Other,seafood,-0.00646485
DOM,SSP4_2040,Other,Other,-0.204229
DOM,SSP5_2040,cheese,cheese,-1.08669
DOM,SSP5_2040,cheese,eggs,-0.00446655
DOM,SSP5_2040,cheese,fats_and_oils,0.0174591
DOM,SSP5_2040,cheese,fresh_dairy,0.049009
DOM,SSP5_2040,cheese,fruits_vegetables_pulses,-0.0414572
DOM,SSP5_2040,cheese,grains_flours,0.005297
DOM,SSP5_2040,cheese,pork,-0.0206666
DOM,SSP5_2040,cheese,poultry,0.0327785
DOM,SSP5_2040,cheese,pres_other_dairy,-0.00748864
DOM,SSP5_2040,cheese,ruminants,-0.0211824
DOM,SSP5_2040,cheese,seafood,-0.00449431
DOM,SSP5_2040,cheese,Other,-0.0613721
DOM,SSP5_2040,eggs,cheese,0.0100551
DOM,SSP5_2040,eggs,eggs,-0.509669
DOM,SSP5_2040,eggs,fats_and_oils,-0.0016347
DOM,SSP5_2040,eggs,fresh_dairy,-0.0045683
DOM,SSP5_2040,eggs,fruits_vegetables_pulses,-0.0396752
DOM,SSP5_2040,eggs,grains_flours,-0.0443232
DOM,SSP5_2040,eggs,pork,-0.0324935
DOM,SSP5_2040,eggs,poultry,-0.0194675
DOM,SSP5_2040,eggs,pres_other_dairy,-0.0134311
DOM,SSP5_2040,eggs,ruminants,-0.0345345
DOM,SSP5_2040,eggs,seafood,0.00680939
DOM,SSP5_2040,eggs,Other,-0.034933
DOM,SSP5_2040,fats_and_oils,cheese,0.00253422
DOM,SSP5_2040,fats_and_oils,eggs,-0.0100035
DOM,SSP5_2040,fats_and_oils,fats_and_oils,-0.777966
DOM,SSP5_2040,fats_and_oils,fresh_dairy,0.00583865
DOM,SSP5_2040,fats_and_oils,fruits_vegetables_pulses,-0.0895728
DOM,SSP5_2040,fats_and_oils,grains_flours,-0.0755287
DOM,SSP5_2040,fats_and_oils,pork,0.00838599
DOM,SSP5_2040,fats_and_oils,poultry,-0.00976853
DOM,SSP5_2040,fats_and_oils,pres_other_dairy,-0.0168161
DOM,SSP5_2040,fats_and_oils,ruminants,0.000534261
DOM,SSP5_2040,fats_and_oils,seafood,-0.0116645
DOM,SSP5_2040,fats_and_oils,Other,-0.0516674
DOM,SSP5_2040,fresh_dairy,cheese,-0.000671762
DOM,SSP5_2040,fresh_dairy,eggs,-0.00856746
DOM,SSP5_2040,fresh_dairy,fats_and_oils,0.0138097
DOM,SSP5_2040,fresh_dairy,fresh_dairy,-1.30047
DOM,SSP5_2040,fresh_dairy,fruits_vegetables_pulses,-0.0535707
DOM,SSP5_2040,fresh_dairy,grains_flours,-0.0024709
DOM,SSP5_2040,fresh_dairy,pork,-0.00986221
DOM,SSP5_2040,fresh_dairy,poultry,0.0153833
DOM,SSP5_2040,fresh_dairy,pres_other_dairy,-0.0666952
DOM,SSP5_2040,fresh_dairy,ruminants,0.00121729
DOM,SSP5_2040,fresh_dairy,seafood,0.00817871
DOM,SSP5_2040,fresh_dairy,Other,-0.00516761
DOM,SSP5_2040,fruits_vegetables_pulses,cheese,-0.0051631
DOM,SSP5_2040,fruits_vegetables_pulses,eggs,-0.00911465
DOM,SSP5_2040,fruits_vegetables_pulses,fats_and_oils,0.00250168
DOM,SSP5_2040,fruits_vegetables_pulses,fresh_dairy,-0.00512157
DOM,SSP5_2040,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.803066
DOM,SSP5_2040,fruits_vegetables_pulses,grains_flours,-0.089119
DOM,SSP5_2040,fruits_vegetables_pulses,pork,-0.0312416
DOM,SSP5_2040,fruits_vegetables_pulses,poultry,-0.0107838
DOM,SSP5_2040,fruits_vegetables_pulses,pres_other_dairy,-0.0204578
DOM,SSP5_2040,fruits_vegetables_pulses,ruminants,-0.027217
DOM,SSP5_2040,fruits_vegetables_pulses,seafood,-0.0137633
DOM,SSP5_2040,fruits_vegetables_pulses,Other,-0.0609642
DOM,SSP5_2040,grains_flours,cheese,0.108018
DOM,SSP5_2040,grains_flours,eggs,-4.20033E-06
DOM,SSP5_2040,grains_flours,fats_and_oils,-0.0274283
DOM,SSP5_2040,grains_flours,fresh_dairy,-0.00709727
DOM,SSP5_2040,grains_flours,fruits_vegetables_pulses,-0.114016
DOM,SSP5_2040,grains_flours,grains_flours,-0.505676
DOM,SSP5_2040,grains_flours,pork,-0.0173674
DOM,SSP5_2040,grains_flours,poultry,0.00623092
DOM,SSP5_2040,grains_flours,pres_other_dairy,-0.0190257
DOM,SSP5_2040,grains_flours,ruminants,-0.0187926
DOM,SSP5_2040,grains_flours,seafood,0.0521387
DOM,SSP5_2040,grains_flours,Other,-0.0542715
DOM,SSP5_2040,pork,cheese,-0.00972476
DOM,SSP5_2040,pork,eggs,-0.00314117
DOM,SSP5_2040,pork,fats_and_oils,-0.0166276
DOM,SSP5_2040,pork,fresh_dairy,-0.00927162
DOM,SSP5_2040,pork,fruits_vegetables_pulses,-0.0270123
DOM,SSP5_2040,pork,grains_flours,-0.0260136
DOM,SSP5_2040,pork,pork,-0.834819
DOM,SSP5_2040,pork,poultry,-0.0285084
DOM,SSP5_2040,pork,pres_other_dairy,-0.0228906
DOM,SSP5_2040,pork,ruminants,-0.0552152
DOM,SSP5_2040,pork,seafood,-0.0160061
DOM,SSP5_2040,pork,Other,-0.0708984
DOM,SSP5_2040,poultry,cheese,-0.0101192
DOM,SSP5_2040,poultry,eggs,-0.000736818
DOM,SSP5_2040,poultry,fats_and_oils,0.0127317
DOM,SSP5_2040,poultry,fresh_dairy,0.0381095
DOM,SSP5_2040,poultry,fruits_vegetables_pulses,-0.0308209
DOM,SSP5_2040,poultry,grains_flours,-0.029012
DOM,SSP5_2040,poultry,pork,0.00634083
DOM,SSP5_2040,poultry,poultry,-0.84127
DOM,SSP5_2040,poultry,pres_other_dairy,-0.0425017
DOM,SSP5_2040,poultry,ruminants,-0.0105899
DOM,SSP5_2040,poultry,seafood,0.053898
DOM,SSP5_2040,poultry,Other,-0.0709812
DOM,SSP5_2040,pres_other_dairy,cheese,0.017552
DOM,SSP5_2040,pres_other_dairy,eggs,-0.00929872
DOM,SSP5_2040,pres_other_dairy,fats_and_oils,-0.0242725
DOM,SSP5_2040,pres_other_dairy,fresh_dairy,0.00163563
DOM,SSP5_2040,pres_other_dairy,fruits_vegetables_pulses,-0.0269634
DOM,SSP5_2040,pres_other_dairy,grains_flours,-0.000982598
DOM,SSP5_2040,pres_other_dairy,pork,0.00181348
DOM,SSP5_2040,pres_other_dairy,poultry,-0.0358539
DOM,SSP5_2040,pres_other_dairy,pres_other_dairy,-0.823443
DOM,SSP5_2040,pres_other_dairy,ruminants,-0.0313544
DOM,SSP5_2040,pres_other_dairy,seafood,-0.00399318
DOM,SSP5_2040,pres_other_dairy,Other,-0.0480274
DOM,SSP5_2040,ruminants,cheese,-0.0185413
DOM,SSP5_2040,ruminants,eggs,-0.0127477
DOM,SSP5_2040,ruminants,fats_and_oils,-0.0145797
DOM,SSP5_2040,ruminants,fresh_dairy,-0.0019673
DOM,SSP5_2040,ruminants,fruits_vegetables_pulses,-0.145523
DOM,SSP5_2040,ruminants,grains_flours,-0.128324
DOM,SSP5_2040,ruminants,pork,-0.0707634
DOM,SSP5_2040,ruminants,poultry,-0.00277891
DOM,SSP5_2040,ruminants,pres_other_dairy,-0.0326685
DOM,SSP5_2040,ruminants,ruminants,-0.807201
DOM,SSP5_2040,ruminants,seafood,-0.0100967
DOM,SSP5_2040,ruminants,Other,-0.087783
DOM,SSP5_2040,seafood,cheese,0.00868809
DOM,SSP5_2040,seafood,eggs,-0.00386821
DOM,SSP5_2040,seafood,fats_and_oils,-0.0106931
DOM,SSP5_2040,seafood,fresh_dairy,-0.0037901
DOM,SSP5_2040,seafood,fruits_vegetables_pulses,-0.0688562
DOM,SSP5_2040,seafood,grains_flours,-0.0178044
DOM,SSP5_2040,seafood,pork,-0.0033999
DOM,SSP5_2040,seafood,poultry,0.0189347
DOM,SSP5_2040,seafood,pres_other_dairy,-0.0124012
DOM,SSP5_2040,seafood,ruminants,-0.0185396
DOM,SSP5_2040,seafood,seafood,-0.992635
DOM,SSP5_2040,seafood,Other,-0.0182622
DOM,SSP5_2040,Other,cheese,-0.0259355
DOM,SSP5_2040,Other,eggs,-0.00437056
DOM,SSP5_2040,Other,fats_and_oils,-0.00704019
DOM,SSP5_2040,Other,fresh_dairy,0.00899219
DOM,SSP5_2040,Other,fruits_vegetables_pulses,-0.0282076
DOM,SSP5_2040,Other,grains_flours,-0.0372076
DOM,SSP5_2040,Other,pork,-0.0288095
DOM,SSP5_2040,Other,poultry,0.000607579
DOM,SSP5_2040,Other,pres_other_dairy,-0.0208827
DOM,SSP5_2040,Other,ruminants,-0.0455828
DOM,SSP5_2040,Other,seafood,-0.00386786
DOM,SSP5_2040,Other,Other,-0.166269
DZA,SSP1_2040,cheese,cheese,-0.697439
DZA,SSP1_2040,cheese,eggs,-0.0166972
DZA,SSP1_2040,cheese,fats_and_oils,-0.00895584
DZA,SSP1_2040,cheese,fresh_dairy,0.0426603
DZA,SSP1_2040,cheese,fruits_vegetables_pulses,-0.11509
DZA,SSP1_2040,cheese,grains_flours,0.00829586
DZA,SSP1_2040,cheese,pork,-0.00097
DZA,SSP1_2040,cheese,poultry,0.0105746
DZA,SSP1_2040,cheese,pres_other_dairy,-0.024501
DZA,SSP1_2040,cheese,ruminants,-0.0738015
DZA,SSP1_2040,cheese,seafood,-0.000143048
DZA,SSP1_2040,cheese,Other,-0.0883638
DZA,SSP1_2040,eggs,cheese,-0.00506275
DZA,SSP1_2040,eggs,eggs,-0.448157
DZA,SSP1_2040,eggs,fats_and_oils,-0.0151566
DZA,SSP1_2040,eggs,fresh_dairy,-0.0060754
DZA,SSP1_2040,eggs,fruits_vegetables_pulses,-0.0768168
DZA,SSP1_2040,eggs,grains_flours,-0.0172295
DZA,SSP1_2040,eggs,pork,-0.000604178
DZA,SSP1_2040,eggs,poultry,-0.0390013
DZA,SSP1_2040,eggs,pres_other_dairy,-0.0237784
DZA,SSP1_2040,eggs,ruminants,-0.0617302
DZA,SSP1_2040,eggs,seafood,-0.00695044
DZA,SSP1_2040,eggs,Other,-0.0517673
DZA,SSP1_2040,fats_and_oils,cheese,-0.00636457
DZA,SSP1_2040,fats_and_oils,eggs,-0.0168358
DZA,SSP1_2040,fats_and_oils,fats_and_oils,-0.944384
DZA,SSP1_2040,fats_and_oils,fresh_dairy,-0.00897553
DZA,SSP1_2040,fats_and_oils,fruits_vegetables_pulses,-0.155019
DZA,SSP1_2040,fats_and_oils,grains_flours,-0.0637279
DZA,SSP1_2040,fats_and_oils,pork,0.0120468
DZA,SSP1_2040,fats_and_oils,poultry,-0.0318661
DZA,SSP1_2040,fats_and_oils,pres_other_dairy,-0.0265602
DZA,SSP1_2040,fats_and_oils,ruminants,-0.0240914
DZA,SSP1_2040,fats_and_oils,seafood,-0.0221003
DZA,SSP1_2040,fats_and_oils,Other,-0.114839
DZA,SSP1_2040,fresh_dairy,cheese,-0.000722458
DZA,SSP1_2040,fresh_dairy,eggs,-0.0131857
DZA,SSP1_2040,fresh_dairy,fats_and_oils,0.00040132
DZA,SSP1_2040,fresh_dairy,fresh_dairy,-0.857863
DZA,SSP1_2040,fresh_dairy,fruits_vegetables_pulses,-0.104535
DZA,SSP1_2040,fresh_dairy,grains_flours,-0.00623693
DZA,SSP1_2040,fresh_dairy,pork,-0.000728792
DZA,SSP1_2040,fresh_dairy,poultry,-0.0112084
DZA,SSP1_2040,fresh_dairy,pres_other_dairy,-0.0733199
DZA,SSP1_2040,fresh_dairy,ruminants,-0.0435551
DZA,SSP1_2040,fresh_dairy,seafood,-0.00420933
DZA,SSP1_2040,fresh_dairy,Other,-0.0456609
DZA,SSP1_2040,fruits_vegetables_pulses,cheese,-0.00667914
DZA,SSP1_2040,fruits_vegetables_pulses,eggs,-0.0051409
DZA,SSP1_2040,fruits_vegetables_pulses,fats_and_oils,-0.000465922
DZA,SSP1_2040,fruits_vegetables_pulses,fresh_dairy,-0.0080151
DZA,SSP1_2040,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.711653
DZA,SSP1_2040,fruits_vegetables_pulses,grains_flours,-0.0477672
DZA,SSP1_2040,fruits_vegetables_pulses,pork,-0.000797075
DZA,SSP1_2040,fruits_vegetables_pulses,poultry,-0.0250317
DZA,SSP1_2040,fruits_vegetables_pulses,pres_other_dairy,-0.0154037
DZA,SSP1_2040,fruits_vegetables_pulses,ruminants,-0.0227191
DZA,SSP1_2040,fruits_vegetables_pulses,seafood,0.0108903
DZA,SSP1_2040,fruits_vegetables_pulses,Other,-0.0982409
DZA,SSP1_2040,grains_flours,cheese,0.0531843
DZA,SSP1_2040,grains_flours,eggs,-0.0117045
DZA,SSP1_2040,grains_flours,fats_and_oils,0.000221492
DZA,SSP1_2040,grains_flours,fresh_dairy,0.0573437
DZA,SSP1_2040,grains_flours,fruits_vegetables_pulses,-0.163201
DZA,SSP1_2040,grains_flours,grains_flours,-0.56682
DZA,SSP1_2040,grains_flours,pork,-0.000638406
DZA,SSP1_2040,grains_flours,poultry,-0.0301484
DZA,SSP1_2040,grains_flours,pres_other_dairy,-0.0301277
DZA,SSP1_2040,grains_flours,ruminants,-0.03526
DZA,SSP1_2040,grains_flours,seafood,-0.00826255
DZA,SSP1_2040,grains_flours,Other,-0.0786848
DZA,SSP1_2040,pork,cheese,-0.00377052
DZA,SSP1_2040,pork,eggs,0.00588075
DZA,SSP1_2040,pork,fats_and_oils,-0.0118659
DZA,SSP1_2040,pork,fresh_dairy,0.0138202
DZA,SSP1_2040,pork,fruits_vegetables_pulses,-0.034749
DZA,SSP1_2040,pork,grains_flours,-0.0227194
DZA,SSP1_2040,pork,pork,-0.719403
DZA,SSP1_2040,pork,poultry,-0.0387043
DZA,SSP1_2040,pork,pres_other_dairy,-0.0305892
DZA,SSP1_2040,pork,ruminants,-0.106025
DZA,SSP1_2040,pork,seafood,0.00183068
DZA,SSP1_2040,pork,Other,-0.0689522
DZA,SSP1_2040,poultry,cheese,-0.00917011
DZA,SSP1_2040,poultry,eggs,-0.0236508
DZA,SSP1_2040,poultry,fats_and_oils,0.00135488
DZA,SSP1_2040,poultry,fresh_dairy,0.0218986
DZA,SSP1_2040,poultry,fruits_vegetables_pulses,-0.0394366
DZA,SSP1_2040,poultry,grains_flours,-0.0217779
DZA,SSP1_2040,poultry,pork,-0.00129
DZA,SSP1_2040,poultry,poultry,-0.726708
DZA,SSP1_2040,poultry,pres_other_dairy,-0.0495612
DZA,SSP1_2040,poultry,ruminants,-0.091638
DZA,SSP1_2040,poultry,seafood,0.019445
DZA,SSP1_2040,poultry,Other,-0.158995
DZA,SSP1_2040,pres_other_dairy,cheese,-0.00686628
DZA,SSP1_2040,pres_other_dairy,eggs,-0.00245855
DZA,SSP1_2040,pres_other_dairy,fats_and_oils,0.00043448
DZA,SSP1_2040,pres_other_dairy,fresh_dairy,-0.00823967
DZA,SSP1_2040,pres_other_dairy,fruits_vegetables_pulses,-0.0282604
DZA,SSP1_2040,pres_other_dairy,grains_flours,0.0132273
DZA,SSP1_2040,pres_other_dairy,pork,-0.000819408
DZA,SSP1_2040,pres_other_dairy,poultry,0.0107255
DZA,SSP1_2040,pres_other_dairy,pres_other_dairy,-0.768842
DZA,SSP1_2040,pres_other_dairy,ruminants,-0.0298587
DZA,SSP1_2040,pres_other_dairy,seafood,-0.00853926
DZA,SSP1_2040,pres_other_dairy,Other,-0.100993
DZA,SSP1_2040,ruminants,cheese,-0.0120869
DZA,SSP1_2040,ruminants,eggs,-0.0199579
DZA,SSP1_2040,ruminants,fats_and_oils,-0.0155761
DZA,SSP1_2040,ruminants,fresh_dairy,-0.0145045
DZA,SSP1_2040,ruminants,fruits_vegetables_pulses,-0.256681
DZA,SSP1_2040,ruminants,grains_flours,-0.0441204
DZA,SSP1_2040,ruminants,pork,-0.00144242
DZA,SSP1_2040,ruminants,poultry,-0.0599052
DZA,SSP1_2040,ruminants,pres_other_dairy,-0.0372716
DZA,SSP1_2040,ruminants,ruminants,-0.842295
DZA,SSP1_2040,ruminants,seafood,-0.0342134
DZA,SSP1_2040,ruminants,Other,-0.177781
DZA,SSP1_2040,seafood,cheese,0.0376811
DZA,SSP1_2040,seafood,eggs,0.0169761
DZA,SSP1_2040,seafood,fats_and_oils,-0.0105507
DZA,SSP1_2040,seafood,fresh_dairy,0.00120974
DZA,SSP1_2040,seafood,fruits_vegetables_pulses,-0.194622
DZA,SSP1_2040,seafood,grains_flours,-0.0178931
DZA,SSP1_2040,seafood,pork,-0.00100074
DZA,SSP1_2040,seafood,poultry,0.041016
DZA,SSP1_2040,seafood,pres_other_dairy,-0.0279823
DZA,SSP1_2040,seafood,ruminants,-0.0643978
DZA,SSP1_2040,seafood,seafood,-0.735475
DZA,SSP1_2040,seafood,Other,-0.0788381
DZA,SSP1_2040,Other,cheese,-0.00541054
DZA,SSP1_2040,Other,eggs,-0.00580281
DZA,SSP1_2040,Other,fats_and_oils,0.00699857
DZA,SSP1_2040,Other,fresh_dairy,-0.00649276
DZA,SSP1_2040,Other,fruits_vegetables_pulses,-0.0273189
DZA,SSP1_2040,Other,grains_flours,-0.0117345
DZA,SSP1_2040,Other,pork,-0.000645683
DZA,SSP1_2040,Other,poultry,-0.00708929
DZA,SSP1_2040,Other,pres_other_dairy,-0.0103535
DZA,SSP1_2040,Other,ruminants,-0.0542257
DZA,SSP1_2040,Other,seafood,-0.0130983
DZA,SSP1_2040,Other,Other,-0.146373
DZA,SSP2_2040,cheese,cheese,-0.733104
DZA,SSP2_2040,cheese,eggs,-0.0141026
DZA,SSP2_2040,cheese,fats_and_oils,0.00132781
DZA,SSP2_2040,cheese,fresh_dairy,0.0436317
DZA,SSP2_2040,cheese,fruits_vegetables_pulses,-0.0808695
DZA,SSP2_2040,cheese,grains_flours,0.0159666
DZA,SSP2_2040,cheese,pork,-0.00097
DZA,SSP2_2040,cheese,poultry,0.0110926
DZA,SSP2_2040,cheese,pres_other_dairy,-0.0115474
DZA,SSP2_2040,cheese,ruminants,-0.0569521
DZA,SSP2_2040,cheese,seafood,0.0072902
DZA,SSP2_2040,cheese,Other,-0.0762554
DZA,SSP2_2040,eggs,cheese,-0.00419947
DZA,SSP2_2040,eggs,eggs,-0.376542
DZA,SSP2_2040,eggs,fats_and_oils,-0.00547181
DZA,SSP2_2040,eggs,fresh_dairy,-0.00503945
DZA,SSP2_2040,eggs,fruits_vegetables_pulses,-0.0743271
DZA,SSP2_2040,eggs,grains_flours,-0.0202922
DZA,SSP2_2040,eggs,pork,-0.000594323
DZA,SSP2_2040,eggs,poultry,-0.0372991
DZA,SSP2_2040,eggs,pres_other_dairy,-0.0137766
DZA,SSP2_2040,eggs,ruminants,-0.0598704
DZA,SSP2_2040,eggs,seafood,-0.00153358
DZA,SSP2_2040,eggs,Other,-0.0404992
DZA,SSP2_2040,fats_and_oils,cheese,-0.00416824
DZA,SSP2_2040,fats_and_oils,eggs,-0.0100502
DZA,SSP2_2040,fats_and_oils,fats_and_oils,-0.778115
DZA,SSP2_2040,fats_and_oils,fresh_dairy,0.0050933
DZA,SSP2_2040,fats_and_oils,fruits_vegetables_pulses,-0.110182
DZA,SSP2_2040,fats_and_oils,grains_flours,-0.0439828
DZA,SSP2_2040,fats_and_oils,pork,0.0193927
DZA,SSP2_2040,fats_and_oils,poultry,-0.0346913
DZA,SSP2_2040,fats_and_oils,pres_other_dairy,-0.00514702
DZA,SSP2_2040,fats_and_oils,ruminants,0.0161007
DZA,SSP2_2040,fats_and_oils,seafood,-0.00838654
DZA,SSP2_2040,fats_and_oils,Other,-0.0835477
DZA,SSP2_2040,fresh_dairy,cheese,0.00230737
DZA,SSP2_2040,fresh_dairy,eggs,-0.0108891
DZA,SSP2_2040,fresh_dairy,fats_and_oils,0.0113203
DZA,SSP2_2040,fresh_dairy,fresh_dairy,-0.893889
DZA,SSP2_2040,fresh_dairy,fruits_vegetables_pulses,-0.0863817
DZA,SSP2_2040,fresh_dairy,grains_flours,-0.00165951
DZA,SSP2_2040,fresh_dairy,pork,0.0041201
DZA,SSP2_2040,fresh_dairy,poultry,-0.0109625
DZA,SSP2_2040,fresh_dairy,pres_other_dairy,-0.063538
DZA,SSP2_2040,fresh_dairy,ruminants,-0.0339657
DZA,SSP2_2040,fresh_dairy,seafood,0.000535772
DZA,SSP2_2040,fresh_dairy,Other,-0.0307339
DZA,SSP2_2040,fruits_vegetables_pulses,cheese,-0.00549598
DZA,SSP2_2040,fruits_vegetables_pulses,eggs,-0.00491654
DZA,SSP2_2040,fruits_vegetables_pulses,fats_and_oils,-0.00497895
DZA,SSP2_2040,fruits_vegetables_pulses,fresh_dairy,-0.00659529
DZA,SSP2_2040,fruits_vegetables_pulses,fruits_vegetables_pulses,-0.663737
DZA,SSP2_2040,fruits_vegetables_pulses,grains_flours,-0.0494351
DZA,SSP2_2040,fruits_vegetables_pulses,pork,-0.000777809
DZA,SSP2_2040,fruits_vegetables_pulses,poultry,-0.0338594
DZA,SSP2_2040,fruits_vegetables_pulses,pres_other_dairy,-0.00711373
